train_id	name	item_condition_id	category_name	brand_name	price	shipping	item_description
680	Younique Splash lipstick sentimental	1	Beauty/Makeup/Lips	Younique	25.0	1	Brand new- only taken out of box for photo of color. Sentimental is a matte fresh orchid. Looks gorgeous on.
681	Finding Dory Blanket & Pillow	1	Home/Bedding/Blankets & Throws		17.0	1	"Finding Dory fleece knot blanket with pillow: Approx. size 50"" x 50"". Comes from a smoke-free & pet-free home. Fun & unique!"
682	Free Ship--Men's New Flojos Size 10	1	Men/Shoes/Sandals		15.0	1	Men's new with tags Flojos sandals size 10 color brown ships without the box.
683	NY & Co. Blouse	3	Women/Tops & Blouses/Blouse	New York & Company	8.0	1	Blue navy and silver side tie New York & Company blouse. Only worn a few times still in excellent condition. Size XL. 96% polyester 4% spandex.
684	Splat Pink Fetish Rose Hair Dye	2	Beauty/Hair Care/Hair Color		7.0	0	Full
685	LuLaRoe Kids S/M Leggings 2/pk	1	Kids/Girls 2T-5T/Bottoms		28.0	1	2 pair ok Sharp Color Kids S/M leggings. Colors jump out at you
686	Tippmann Cyclone Hopper FREE SHIPPING	2	Sports & Outdoors/Team Sports/All Other Sports		40.0	1	Genuine Working Tippmann Cyclone feed system with aftermarket soft pedals for less chance of ball breakage. Great condition. Complete assembly with hose and fitting. Guarenteed working, tested and will ship same day. Clean hopper, entire system freshly lubricated. No offer please
687	Baby dress and cardigan set	2	Kids/Girls 0-24 Mos/Other		8.0	0	This is an excellent condition only one once and a cartigan his never been worn. Cute newborn outfit by Carters
688	VS Pink Sandles Bundle	1	Women/Shoes/Sandals	PINK	26.0	0	Brand new with tags Victoria's Secret Pink Lime Green Sandles size med and a pair of knee high socks on size fits all
689	Black booties by Carlos Santana	1	Women/Shoes/Boots		21.0	0	No description yet
690	Mary Kay Clear lip liner	1	Beauty/Makeup/Lips	Mary Kay	8.0	0	Mary Kay's wonderful lasts all day lip liner is great! •COLOR: clear •RETAILS FOR [rm]• **SAVE $ On MARY KAY BY BUNDLING!** msg me for more details!
691	[rm] Lululemon Gift Card	1	Women/Athletic Apparel/Other	Lululemon	80.0	1	No description yet
692	Fabrik Tie Dye Maxi Dress M NWT	1	Women/Skirts/Maxi		10.0	1	Brand NWT never worn, please give her a loving home! Super soft flowy maxi dress with a cool tie dye pattern! V neck and long sleeve but a light light material.
693	CUTE BOOTIES	3	Women/Shoes/Boots	Wet Seal	10.0	0	great booties. They just need new laces. Size 8. Minor flaws see last picture, and some wearing on the heel. Retail [rm]. Black.
694	Affliction shirt	2	Women/Tops & Blouses/T-Shirts	Affliction	21.0	0	Affliction shirt size medium. Worn once. No tear, stains, or piling.
695	Custom Order	1	Beauty/Makeup/Nails		16.0	1	Matte White Marble Press On Nails -20-ct set. -Oval shape. -Doesn't come with glue. -Ready to ship. +Ships within 24-72 hours **PRICE IS FIRM**ALL SALES ARE FINAL**NO RETURN**
696	Nike Hurachi Men Size 8.5	3	Men/Shoes/Athletic	Nike	45.0	1	In good condition, Come with box Receive offer
697	Turtle night lamp	2	Home/Home Décor/Lamps& Accessories		11.0	1	Brand new never used.
698	MK Black iPhone 6 / 6s Wallet Case	1	Electronics/Cell Phones & Accessories/Cases, Covers & Skins		25.0	1	New with box and tags! Includes storage for your ID, cards, and cash! Makes a great gift! Comes with wristlet strap! For iPhone 6 and 6s.
699	Bad Feminist by Roxane Gay	2	Other/Books/Other		10.0	1	"""In these funny and insightful essays, Roxane Gay takes us through the journey of her evolution as a woman of color while also taking readers on a ride through culture of the last few years and commenting on the state of feminism today..."" www.goodreads.com Originally [rm]"
700	Converse	2	Kids/Boys 0-24 Mos/Shoes	Nike	14.0	0	Converse kids
701	Cotton Embroidered Dress Never Worn	2	Women/Dresses/Knee-Length		13.0	0	100% Cotton Beautiful embroidery. Cool and comfortable for going out, covering your swimsuit or sleeping
702	Cheer bow bundle cheetah and white	1	Women/Women's Accessories/Hair Accessories		15.0	1	Cheer bow bundle cheetah and white
703	Vera bradley backpack	3	Women/Women's Handbags/Backpack Style	Vera Bradley	21.0	0	This is a campus back pack 2013! it has a place for computer!
704	Off shoulder top xl	1	Women/Tops & Blouses/Blouse		26.0	0	New never worn. So pretty from a boutique. I bought for 40 will take something close to it. Can be worn with something under or alone. As a bikini cover. Sz xl but this can be work for different sz. Medium, large, xl. Stretchy.
705	Deep Sea Cosmetics Body Butter & Scrub	2	Beauty/Skin Care/Body	Victoria's Secret	32.0	1	Unused + still sealed. Each of these items retails for over [rm]. Dead Sea Body Salt Scrub exfoliates the top layer of dead skin cells, helps circulation and rejuvenates your skin. It's made of natural salts from the Dead Sea suspended in a mix of luxurious aromatic oils. This scrub is gentle and reviving, and it exfoliates the top layer of dead skin cells, helping circulation and reducing cellulite. The abrasive action of the salt fights aging by opening the pores and allowing them to breathe. A vigorous scrub not only softens, stimulates and cleans the skin but also makes it look lighter. The results are visible after first treatment. Nourish and soothe your body with Deep Sea Relaxing Body Butter that combines Shea Butter, Dead Sea minerals and natural oils that soften and revitalize the skin. Shea Butter is unique in its high concentration of Vitamins A and E that is ideal for dry skin, cracked elbows and knees, scars, and dermatitis.
706	NWT L.A Idol Jean's Size 9	1	Women/Jeans/Boot Cut	LA Idol	27.0	1	In love with these jeans but after baby #2, I don't have a chance lol New with tags. Super cute and blingy!!
707	(200) Self Adhesive Thank You Stickers	1	Other/Office supplies/Shipping Supplies		10.0	1	"-Thank You Stickers with Red Heart Print -1""(25mm) Diameter | 200 Adhesive Labels on a Sheet -Great For Envelope Seals, Crafts, Wedding or Birthday Thank you Stationary Eco-friendly Water Based Ink Used For Print -Please Check my other listings for additional quantities!! * (50) [rm] * (100) [rm] * (200) [rm] * (300) [rm] **Comes from a pet and smoke free home!"
708	NIB AVEDA TRIPLE ACCENT IN OLIVE/QUINCE	1	Beauty/Makeup/Eyes	Aveda	10.0	1	New in box, Aveda triple accent in 136 olive/quince from the petal essence line. Eye color is a gorgeous smudgeable olive green and the cheek/lip color is a soft coral orange color. This has never been used or swatched. I purchased an extra and never got around to using it.
709	FREE SHIP BBW Lotion Tahiti Island Dream	2	Beauty/Skin Care/Body	Bath & Body Works	6.0	1	Bottle is still full. Only used once.
710	Vintage GE transistor Radio	3	Vintage & Collectibles/Electronics/Radio	General Electric	18.0	0	Runs great
711	Fairy Tales Lice Prevent Condition Spray	1	Beauty/Hair Care/Conditioners		12.0	0	Brand New Fairy Tales Lice Prevention Conditioning Spray
712	Bare Minerals Ready Face Color Palette	3	Beauty/Makeup/Face	Bare Escentuals	10.0	1	Bare Minerals Ready Face Color Palette in The Good Vibes, authentic, used once, what you see is what you get, as pictured, see photos for usage, sprayed with isopropyl alcohol for disinfection purposes. Shades include: The Pick Me Up The Ocean View True
713	Ralph Lauren pj sleeper boy 3M	1	Kids/Boys 0-24 Mos/One-Pieces	Ralph Lauren	13.0	1	Size 3 months baby boy navy Ralph Lauren Layette sleeper, snap pj. Cuffed hands to protect baby from scratching face. Such soft warm cotton! New Smoke free home!
714	Mary Kay Lipstick- Red Salsa	1	Beauty/Makeup/Lips	Mary Kay	8.0	1	No box
715	USC Cheerleader Outfit 12 months	2	Kids/Girls 0-24 Mos/Dresses		14.0	0	No description yet
716	(36D) FS! victoria secret bra	2	Women/Underwear/Bras	Victoria's Secret	25.0	1	Victoria secret very sexy push up front close snap, adjustable strappy back 36 d bra. Bra is in like new condition. No stains or tears. Pet free smoke free home. Price is firm. **like something else in my closet, ask to bundle to save a few $$**
717	Merc Scentsy Koala	1	Home/Home Décor/Home Fragrance	Scentsy	25.0	1	No description yet
718	2 Cute Ring Size 8	2	Women/Jewelry/Rings	Stamped	34.0	0	New with tag. S925 sterling silver stamped. Similar style to Pandora.
719	Set of 4 skull underwear	2	Women/Underwear/Panties		10.0	0	Brand new, never worn just washed. Came in a package of 5, but I wore one and realized not my size!
720	Lularoe elegant Irma	1	Women/Tops & Blouses/Tunic	Independent	39.0	0	BNWT Size medium Gorgeous silver from the limited elegant collection.
721	Country Decor	1	Home/Home Décor/Home Décor Accents		8.0	1	"Wooden country candles with wick. These are wooden. Burgundy is 7"" tall, navy is 5"" and beige is 3"" tall."
722	Flat Shoes	1	Women/Shoes/Flats		16.0	0	Brand New Call It Spring Size 8 women
723	Brow Wiz	1	Beauty/Makeup/Eyes	Anastasia Beverly Hills	16.0	0	Auburn
724	Lularoe Halloween OS BN china	1	Women/Athletic Apparel/Pants, Tights, Leggings		20.0	1	Bought way too many and would like to get rid of my least favorite ones. Brand new. Just took out of the package to take a picture. If you purchase before 4pm it will ship the same day!
725	New England Patriots Shirt	3	Sports & Outdoors/Fan Shop/NFL		9.0	0	Size medium
726	Baby Polo Button-up	3	Kids/Boys 0-24 Mos/Tops & T-Shirts	Ralph Lauren	8.0	1	Baby boy Polo shirt. Buttons on the sleeves so that it can be worn as a shorter sleeve shirt or long-sleeved. Horse is navy blue, and the plaid colors are blue, green, yellow and pink. Gently used.
727	3 - Pampers Size 3	1	Kids/Diapering/Disposable Diapers		24.0	0	3 - Pampers Size 3 New & sealed
728	Grateful dead bears beach towel	1	Women/Swimwear/Beach Accessories		22.0	1	Brand new
729	FREE SHIP unicorn Lularoe cassie Skirt	1	Women/Skirts/Straight, Pencil	Independent	35.0	1	new lularoe cassie houndstooth skirt xl. with tags. pet free smoke free home. black and white with tags.
730	NEW••AUTHENTIC YETI BUNDLE	1	Other/Other/Other		44.0	1	New never used. Retails at [rm] each. 100% authentic. Free shipping included. Willing to separate if need be.
731	Gray Sweater size S	3	Women/Sweaters/Crewneck	Old Navy	14.0	0	Small side slits, shoulders have a slightly different pattern that is a little sheer. The rest is not sheer at all. No flaws. Size XS but fits like a S.
732	Men underwear	1	Men/Other/Other		11.0	1	White men fishnet under wear Men white fishnet underwear. Size 32-34 M
733	Bundle for bluebird310	2	Home/Bath/Bathroom Accessories	Bath & Body Works	25.0	0	BBW showergels and Yankee candle plug-ins
734	Ugg Toddler Chestnut	1	Kids/Girls 2T-5T/Shoes	UGG Australia	65.0	1	FREE AND FAST SHIPPING!!! Brand-new chestnut UGGs in toddler sizes. Normal retail price is [rm]. Available in sizes 10 and 11.
735	Hollister Top	2	Women/Tops & Blouses/T-Shirts	Hollister Co.	5.0	1	Off the shoulder top Floral design Soft material Like new
736	ASICS Volleyball shoes	3	Women/Shoes/Athletic	ASICS	26.0	0	Black and grey athletic shoes, only flaws are a few minor seam ends coming loose, otherwise they are like new Women's size 7
737	Rae Dunn oval plates (hold for Melissa)	1	Vintage & Collectibles/Housewares/Ceramic		36.0	0	4 oval plates, each with a different saying.on each Set of 4 for [rm], or [rm] each
738	Boy's H&M Hooded Puffer Jacket Coat Navy	3	Kids/Boys (4+)/Coats & Jackets	Gap	14.0	0	Zip(s)-up Contrast Gray/Grey/Blue Detailing Silver
739	Sperrys loafers	3	Women/Shoes/Loafers & Slip-Ons		16.0	0	Sperrys worn a couple times Fits like a 6.5-7 Excellent condition
740	Women's bomber jacket size small	3	Women/Coats & Jackets/Other	FOREVER 21	17.0	1	Super cute color women's forever 21 bomber jacket its that pinkish colored with silver zippers Size small Only wore a few times in great condition
741	Simply Southern Long sleeve T-shirt	2	Women/Tops & Blouses/T-Shirts	Simply Southern	14.0	0	Only worn about twice, no stains or rips.
742	iPad Pro Smart Cover	2	Electronics/Computers & Tablets/iPad/Tablet/eBook Readers		31.0	0	iPad Pro Smart Cover in Lilac Made for iPad Pro - 9.7 inch Polyurethane Cover magnetically aligns itself. Open or close to wake or sleep iPad.
743	Sales! ❤ ship out today! Logo Boyshorts	1	Women/Underwear/Panties	PINK	11.0	1	Price is included a shipping cost first class mail / 2-7 days Brand new with tag or online package Victoria Secret Pink Logo Boyshorts Medium size Begonia Price firm, bundle for discount
744	Adidas shoes- for Elizabeth	3	Men/Shoes/Athletic	Adidas	15.0	0	No description yet
745	Victoria's Secret panty bundle	1	Women/Underwear/Panties	Victoria's Secret	15.0	1	Brand new in package, size large logo low rise hipster panty, front is white with hot pink lips and the back is black with hot pink lips. 2 pairs-- hot pink lips and white and orange stripped.
746	John deere toys	2	Vintage & Collectibles/Antique/Collectibles		20.0	0	No description yet
747	Sakura pens	1	Other/Office supplies/School Supplies		10.0	1	Price is firm! Set of 6 Brand new in package Pigma Manga comic pro Black pen markers + one mechanical pens
748	Little people farm	1	Kids/Toys/Baby & Toddler Toys	Fisher-Price	34.0	0	Little people animal friends farm sounds.songs and matching play 1-5 year old
749	It cosmetics light celebration foundatio	3	Beauty/Makeup/Face		12.0	1	100% authentic see lot numbers Full size and authentic Used see pictures
750	GARANIMALS 2T FLEECE ZIP UP 2 PIECE	3	Kids/Girls 2T-5T/Other		8.0	1	EUC GARANIMALS 2T FLEECE ZIP UP HOODIE AND SWEAT PANTS IN GREAT SHAPE LIKE NEW! FREE SHIPPING
751	1st Birthday Boy Party Bundle	1	Kids/Toys/Party Supplies		16.0	0	Have a 1st Birthday boy party bundle including 20 pieces! Some stuff used like decoations and other stuff unopened. 2 happy birthday banners. 6 hanging decorations. 1 high chair decorating kit 2 pks 8ct thank you cards. 1 pk 8ct invitations. 1 pk 12ct blue cups. Birthday confetti. 1pk 20ct blue desert plates. 2 pks 20ct green leaf plates. 1pk 2 ct centerpieces 1 Birthday boy party hat and 1 bib
752	Tween Lularoe Flowers	3	Women/Athletic Apparel/Pants, Tights, Leggings	LuLaRoe	9.0	0	Wear on the butt (shown in picture) black with forest flower design. Tween. Retail for 25
753	Skirt	3	Women/Skirts/Asymmetrical		9.0	0	Size 12
754	H&M Bikini	3	Women/Swimwear/Two-Piece	H&M	18.0	1	H&M padded bra red bikini. Bottom is a medium and top is a small.
755	GoPro HERO + BUNDLE OF EXTRAS!	2	Electronics/Cameras & Photography/Camera & Photo Accessories		120.0	1	For sale, I have a GoPro HERO + LCD Waterproof Action Cam HD Camera Camcorder + BUNDLE OF EXTRAS! Below is a listing of everything included: -GoPro HERO in waterproof housing - 6 different clip mounts -8 different screw nobs with 2 different lengths -wrist mount with strap -EXTRA wrist strap -Flotation handle with strap -Suction cup mount -8 adhesive mounts -carrying case (black) -charging cable -miscellaneous mounts** Reasonable offers only!
756	Kylie Holiday Palette | Kyshadow	1	Beauty/Makeup/Makeup Palettes		25.0	1	Kylie Holiday Palette | Kyshadow Kylie Cosmetics Holiday Edition  Brand New Fast and Free Shipping
757	iPod nano 7th generation	3	Electronics/TV, Audio & Surveillance/Portable Audio & Accessories	Apple	62.0	1	In perfect working condition. One light scratch on the back, the front and screen are absolutely flawless. Comes with original USB cable, no wall port or headphones. Price is firm.
758	Strapless Maxi Dress NWT	1	Women/Dresses/Full-Length	MSK	19.0	0	Animal print Size 8 Strapless full length Has sewn in padding and ties around waist. Originally [rm], paid [rm], selling for [rm] (never worn)
759	Harry Potter PC game free shipping	3	Electronics/Video Games & Consoles/Games	Microsoft	6.0	1	Works great Fast shipping with tracking Weighs 6 oz so free shipping
760	Pure Romance Ben Wa Balls	1	Other/Daily & Travel items/Personal Care		12.0	1	No description yet
761	Mauve ice lipsense free ship	1	Beauty/Makeup/Lips	SeneGence	22.0	1	Brand new sealed tube!
